%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1623492960365200520,0,1623492960365200520,-0.0005674066002564739,-0.002275925104012809,0.0006120107915567688,1.9906930220641992e-05,5.046040780597701e-05,-3.6784599761047174e-05,0.9999999978521784,-0.0006664642918670063,-0.0010907019288351897,0.000247893505568722,0.0,0.0,0.0
1623492960465220928,1,1623492960465220928,0.001796105394108494,-0.001184480189986279,0.00015549773681620586,-4.055715435758291e-06,2.7246786257220694e-05,-3.1781776547757114e-05,0.9999999991155424,0.023907103535946012,0.010851291991476431,-0.004726388992997931,0.0,0.0,0.0
1623492960565455198,2,1623492960565455198,0.0022276476831146704,0.0008237735323401518,5.303213270825678e-05,-1.2159708567963989e-05,3.2211898370167984e-05,-8.923511744279256e-05,0.9999999954258149,0.012072601002354775,0.016972031980596332,-0.002065792874190648,0.0,0.0,0.0
1623492960665254354,3,1623492960665254354,0.0024010518723129267,0.0007624298031388277,0.00018327575391076384,-8.771684285164813e-06,3.9729561007545674e-05,-6.577714446215027e-05,0.999999997008994,0.00656350684470012,0.005953648704232184,6.562715469412075e-05,0.0,0.0,0.0
1623492960765379429,4,1623492960765379429,0.0012621371718864328,-0.0009715644598454652,0.00017260808608845343,-1.3311557830871942e-05,3.9561744075008716e-05,-2.9226501908059606e-05,0.9999999987017417,-0.0032877260284080428,-0.009830733892654141,-0.00035732028161079474,0.0,0.0,0.0
1623492960865137577,5,1623492960865137577,0.0006258700904601548,-0.0006006174366431638,0.00019870370493517943,-1.5015471145534537e-05,2.250348842009088e-05,-4.20165834766782e-05,0.9999999987513682,-0.006723756527835006,-0.004120442981981531,0.0007250621542352874,0.0,0.0,0.0
1623492960965369701,6,1623492960965369701,0.0006237168166666335,0.0005130146358993496,0.00021989669045642378,-1.7413475388680225e-05,2.1696785897267494e-05,8.302413844089863e-06,0.9999999995785456,-0.00462674740196837,0.003642361983915352,0.00024946739687612416,0.0,0.0,0.0
1623492961065162420,7,1623492961065162420,0.0007103842041219706,0.0006217226983236844,0.00039275110220244745,3.6781259196969574e-06,4.333743293101202e-05,-0.00018483353299940348,0.9999999819724518,-0.00254806560815339,0.0018460935199760826,0.0013169999867442537,0.0,0.0,0.0
1623492961165381432,8,1623492961165381432,0.00020043547800662704,0.00138322014654556,0.0005359334914472593,-1.4740162597222984e-05,3.306043487011354e-05,1.68032705603017e-05,0.9999999992036932,-0.004477010425101202,0.004423381443347861,0.0018176843528518631,0.0,0.0,0.0
1623492961265194416,9,1623492961265194416,-0.0001882194118367478,0.0013670714848210124,0.00021617558730143186,-2.6392708793925534e-05,3.443967238412126e-05,-0.00011967034064076963,0.9999999918981722,-0.004715705556192739,0.0017720989257514488,-0.0019000777360998298,0.0,0.0,0.0
1623492961365433693,10,1623492961365433693,0.0012173067112027855,-0.0009887595360987503,5.60704658795182e-06,-1.9582499620383988e-05,3.2132144932732546e-05,3.458938142080919e-05,0.9999999986938135,0.0039976040483826044,-0.013139927292489471,-0.0021052655681674196,0.0,0.0,0.0
1623492961465166807,11,1623492961465166807,0.002799080271955422,-0.0011442964542399444,6.081098142365622e-05,-1.5374638099384667e-05,3.769704252647758e-05,-0.00012481198539439288,0.999999991382262,0.009901589096233714,-0.008577240166885956,2.5127189319750854e-05,0.0,0.0,0.0
1623492961565187931,12,1623492961565187931,0.0018006584998907582,-0.0012517685660467315,0.00029421958419948775,-9.818135831101973e-06,3.2019056176132396e-05,9.752415957181418e-06,0.9999999993916382,0.0004998117330444942,-0.005382886498096293,0.0019560082845620323,0.0,0.0,0.0
1623492961665205717,13,1623492961665205717,0.003641601991329015,-0.0010781322166484764,0.00027089686497235895,-9.807477370632427e-06,3.924677209366188e-05,-5.4082128954873304e-05,0.9999999977193159,0.00828791277349975,-0.002506602019926401,0.00048761747330030507,0.0,0.0,0.0
1623492961764989853,14,1623492961764989853,0.003599027649296085,-0.0015755109930272668,0.0004606699786026822,-1.7401355293377384e-06,4.279386245210775e-05,-2.582515409214021e-05,0.999999998749361,0.004464239366115413,-0.00437824981209989,0.0007411169293546683,0.0,0.0,0.0
1623492961868363857,15,1623492961868363857,0.0051858795580115745,-0.0023963726620255922,0.0004824660853241206,6.7540829608200925e-06,4.914997614264179e-05,-8.787272981422921e-05,0.9999999949085249,0.009848963916217472,-0.007581607736911051,0.0003831947241789923,0.0,0.0,0.0
1623492961965350389,16,1623492961965350389,0.006238546866986363,-0.0012519046454167,0.0005406696662097066,5.918953967663151e-06,6.136907836675766e-05,-0.0001502409926586864,0.9999999868132259,0.010332697273177602,0.001688306398877286,0.0005589294508530126,0.0,0.0,0.0
1623492962065163136,17,1623492962065163136,0.008064994725966078,-0.001247147540071488,0.0004268653597501791,-2.0119586605960502e-06,5.5248580206989824e-05,-1.3662998335113631e-05,0.9999999983784372,0.014363903111761826,0.0008029117540348529,-0.0010653363531358503,0.0,0.0,0.0
1623492962165158987,18,1623492962165158987,0.007235999244837254,-0.00264539134507124,0.000374627769575952,-3.812448107131523e-06,4.4241896978334645e-05,2.7642887100595073e-05,0.9999999986319974,0.005199602643420457,-0.006614650515573876,-0.0005249768675638973,0.0,0.0,0.0
1623492962265159130,19,1623492962265159130,0.0055704181867897145,-9.171435412044348e-06,0.00038183061606456714,-6.122515262385943e-06,5.488392625380517e-05,-0.00015716205691642394,0.9999999861251802,-0.004478773492078383,0.010106961622609626,-0.00042166744628957336,0.0,0.0,0.0
1623492962364956379,20,1623492962364956379,0.005052498017256887,-0.00015968438661119604,0.0004005477792876863,-8.50829718086327e-06,5.623845214386126e-05,-0.00021939291331100132,0.9999999743157986,-0.004611406938388191,0.004467517674621281,-0.00040398412742688743,0.0,0.0,0.0
1623492962465183735,21,1623492962465183735,0.0036344105162003943,-0.0031940910583666566,0.00039821078973520743,-3.540877144578284e-06,5.397117331694446e-05,-4.988905719349455e-05,0.9999999972928294,-0.00832224883507922,-0.012775175300662592,0.00012485474033426268,0.0,0.0,0.0
1623492962565119743,22,1623492962565119743,0.003816433282970138,-0.003407296777567728,0.00043389598218343474,2.0530352616684686e-06,4.604163396457427e-05,-0.00011732031062090021,0.9999999920559498,-0.004700529915164066,-0.008567872698623243,0.0006609938228839473,0.0,0.0,0.0
1623492962665104866,23,1623492962665104866,0.003650395729826246,-0.00319631094424798,0.000369666762584815,-2.275876687400735e-06,4.7283049628926986e-05,-0.0001055581599209149,0.9999999933083059,-0.0036018883024392014,-0.004006900117542628,-0.0002185101854198212,0.0,0.0,0.0
1623492962765152216,24,1623492962765152216,0.003691075536923336,-0.005159822853781075,0.00043605192105127015,4.535186499790287e-06,4.8531032231659236e-05,3.390143974194186e-05,0.9999999982374331,-0.002186760310755694,-0.012363761824409729,0.0004076746156838967,0.0,0.0,0.0
1623492962865220308,25,1623492962865220308,0.0037319345134604414,-0.005331000496782071,0.00038788695800089204,1.8493087334142584e-06,4.688864545033004e-05,-5.821755078643811e-05,0.9999999972043776,-0.0014481621686135582,-0.007824927028756246,-0.0005848863674664871,0.0,0.0,0.0
1623492962965282440,26,1623492962965282440,0.003155220931622726,-0.0033974836659228253,0.0002373370236235969,-1.1448063071501897e-05,3.9104942284830604e-05,8.441482364305348e-05,0.9999999956069435,-0.003220523794664401,0.00496033128327125,-0.0009899743971429203,0.0,0.0,0.0
1623492963065309048,27,1623492963065309048,0.0039186084759317225,-0.004130411739177766,0.00023506073681243213,-1.4518684156182185e-06,5.12552858939531e-05,-4.1352325602221735e-06,0.9999999986768459,0.0012908466749215657,-0.0010755371454041363,-5.9217914481951616e-06,0.0,0.0,0.0
1623492963165271521,28,1623492963165271521,0.003935873568878547,-0.0024267482723634454,0.0004413936618812646,-1.218340338366212e-06,4.0623503273346575e-05,-0.00013867302139088032,0.9999999895590219,0.0003177019272263616,0.007290185793548667,0.001278752926589042,0.0,0.0,0.0
1623492963265282631,29,1623492963265282631,0.0025838728696850246,-0.0031161985864528634,0.000742029548855235,8.95453831912402e-06,4.311659659899238e-05,-1.8718465101070727e-05,0.9999999988551995,-0.00546215688162025,0.00048755031439627703,0.0023883026308756643,0.0,0.0,0.0
1623492963365469933,30,1623492963365469933,0.0047409600500617375,-0.002701400824095216,0.0007296109258738738,1.3430958843132288e-05,5.475027044872259e-05,-0.00013905077911598052,0.9999999887434514,0.005863036022585275,0.0017992196946569079,0.00018634419501358467,0.0,0.0,0.0
1623492963465210438,31,1623492963465210438,0.007707261029296051,-0.002527914661577761,0.0003715998557953347,5.570778721329428e-07,4.524628949235622e-05,0.00020611335865817115,0.9999999777348754,0.016086733879946205,0.0011052544127217582,-0.002888515022922448,0.0,0.0,0.0
1623492963565112352,32,1623492963565112352,0.009065307119174092,-0.002423154713427877,0.00028096044129424346,-1.48833034107182e-06,5.863070196892693e-05,-1.6810289933154735e-05,0.9999999981388225,0.015500141209044383,0.001193861995616056,-0.0013095949749514209,0.0,0.0,0.0
1623492963664925098,33,1623492963664925098,0.008888230945236863,-0.0024744480093096717,0.0002860140656963157,-4.187858596053568e-06,5.6091044096623314e-05,1.18139718673053e-05,0.9999999983483456,0.008810977800590418,-5.559227888741222e-06,-0.0005793821464942285,0.0,0.0,0.0
1623492963765132427,34,1623492963765132427,0.00759726902547373,-0.002746759666231043,0.0004965042132863758,-7.54732362002885e-07,5.67332953925694e-05,-8.85193383006571e-06,0.9999999983512057,9.150362878172259e-05,-0.0006600447881176827,0.0011062335661164676,0.0,0.0,0.0
1623492963865335226,35,1623492963865335226,0.005552348195574982,-0.002885643159514084,0.0005853443181819984,-2.635558507148911e-06,5.5297108052574764e-05,-0.0001160435006819218,0.9999999917345971,-0.008922998856216257,-0.0011064958184114006,0.0013584629261729746,0.0,0.0,0.0
1623492963965391874,36,1623492963965391874,0.004384684375903245,-0.003114055046095562,0.0006315696992466326,7.209612184457779e-06,4.8293861081390165e-05,8.554795434801091e-05,0.9999999951486385,-0.01056956668095453,-0.0016430000698421272,0.0005398218298652214,0.0,0.0,0.0
1623492964065052748,37,1623492964065052748,0.005717184796764928,-0.002987559544280006,0.0005382417272569805,1.1213708885017483e-05,6.78078773029886e-05,-1.649604600475138e-05,0.9999999975021143,-0.0010426363142346518,-0.0006576777609894255,-0.0011188849874403301,0.0,0.0,0.0
1623492964165194988,38,1623492964165194988,0.005892056201477918,-0.002824053296341496,0.0005466389261904403,4.522644858308834e-06,6.57410473974459e-05,4.2202350763308305e-05,0.9999999969383133,0.000680063631716166,-8.344757811305477e-05,0.0001002304304951625,0.0,0.0,0.0
