%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045331634266615,0,1609045331634266615,0.0014612619663148163,0.0005256352856244606,-0.00016316345593497144,-5.719548618432236e-05,-2.351832980426937e-05,-0.0001510848425816016,0.9999999866744672,0.0009372506620831848,0.0009957447780963252,-0.00016398124606178128,0.0,0.0,0.0
1609045331733877659,1,1609045331733877659,0.005429875579594356,-0.00047084453210351337,0.0008320456609746849,-3.128841082612822e-06,6.99622140872133e-05,-0.00018171737860460895,0.9999999810371465,0.039750990650539365,-0.007101762961892131,0.011223314521373222,0.0,0.0,0.0
1609045331833857059,2,1609045331833857059,0.006783593477783833,-0.00219318304460033,0.001605550976055178,5.5291898189502405e-05,4.27154596330332e-05,-0.0001892182865565753,0.9999999796573171,0.023229466975435095,-0.011190490475580767,0.00912190043381271,0.0,0.0,0.0
1609045331934235573,3,1609045331934235573,0.006445917552388185,-0.001900408805485228,0.0016012045573104735,1.8215299528769708e-05,7.055322262720744e-05,-0.00021614856594401967,0.9999999739851202,0.008962100137856203,7.059158815679589e-06,0.004199527402783494,0.0,0.0,0.0
1609045332034223557,4,1609045332034223557,0.004655532157509365,-0.0004925552204224303,0.0012696982891871513,3.358177376653427e-05,4.0940685490268706e-05,-8.991878684043344e-05,0.9999999945553673,-0.005736218582199455,0.012618171047491055,-9.3892613330703e-05,0.0,0.0,0.0
1609045332134177923,5,1609045332134177923,0.004363289294256144,0.0008674560839804902,0.0012325285218704437,2.516890196960244e-05,5.2785487622592475e-05,-7.798484371541548e-05,0.9999999952492903,-0.006491740207079245,0.017859439679688036,-0.00033072931856950637,0.0,0.0,0.0
1609045332234174728,6,1609045332234174728,0.0058738850631515505,0.0032736908073744348,0.001016214401853088,2.343787381674108e-05,5.525207272762102e-05,-0.00022470625758983008,0.9999999729524848,0.0025041057314313716,0.026487507901393526,-0.0017067681328664722,0.0,0.0,0.0
1609045332333854437,7,1609045332333854437,0.005063996432429623,0.0027887099970640003,0.0012903570909026344,5.118468432129334e-05,3.497774444746478e-05,-0.00019210856198764926,0.9999999796254917,-0.0033817731326631984,0.012117876344071445,0.0016551400119892618,0.0,0.0,0.0
1609045332434290648,8,1609045332434290648,0.0032383651734915367,0.003362765349099108,0.0014346468558412225,-5.930708872117773e-06,1.7517961755707993e-05,-0.00011385143137668137,0.9999999933478988,-0.012304845835435847,0.012396895359785866,0.0018905655280831257,0.0,0.0,0.0
1609045332534264088,9,1609045332534264088,0.0039035830422360323,0.003430925563151405,0.0010624076434709727,8.586941722883317e-07,1.6516340313921506e-05,-0.00021871083830082676,0.9999999759460191,-0.004815217653207098,0.007432728218354035,-0.00189303701068891,0.0,0.0,0.0
1609045332633856058,10,1609045332633856058,0.005438388820238371,0.003710831124889027,0.0014025550626666074,2.4639538720512684e-05,3.944886197940925e-05,-0.00012920911639330166,0.9999999905708405,0.0036612651514533407,0.007248128015920733,0.0014961961618207482,0.0,0.0,0.0
1609045332734226465,11,1609045332734226465,0.005894839292687045,0.0032511771955616906,0.0013705589403131574,2.1961470757130338e-05,3.869719826991559e-05,-0.00016031867859649899,0.9999999861590689,0.0035266335206792835,0.001648131126714131,2.731079176604759e-05,0.0,0.0,0.0
1609045332834168911,12,1609045332834168911,0.006379922007971404,0.0023900974449077555,0.0012288533329738063,5.7254210788674206e-05,4.42682833113058e-05,-0.00019513167340432823,0.9999999783429496,0.0040185973036817035,-0.002125177903105473,-0.0007555591020128364,0.0,0.0,0.0
1609045332933733463,13,1609045332933733463,0.004387254409486839,0.002334679363862225,0.0015082811602107366,4.2740546645492754e-05,2.059272975890116e-05,-0.00017699484395169388,0.9999999832110026,-0.007304146606609576,0.001283312365307558,0.0013188083429875052,0.0,0.0,0.0
1609045333033754587,14,1609045333033754587,0.004837454035729356,0.002714852058883146,0.0013007775322455171,3.359473764918724e-05,4.343827698817145e-05,-0.00019116976502836952,0.9999999802193128,-0.00318532590347435,0.004427953174108611,-0.0004462923364218869,0.0,0.0,0.0
1609045333134163380,15,1609045333134163380,0.005161273588100565,0.002488697286113486,0.0012616535013027382,3.152267173307473e-05,4.328610055989479e-05,-0.0001356832498313638,0.9999999893613423,-0.0007570897265411843,0.001934896559671692,-5.039500671521932e-05,0.0,0.0,0.0
1609045333234260798,16,1609045333234260798,0.003837242592299548,0.002574082339089813,0.0008866899467398934,6.2796122307319784e-06,2.430798150964681e-05,-0.00018245852237179185,0.9999999830392847,-0.006811330254492541,0.0028499465991654095,-0.0018820058337461361,0.0,0.0,0.0
1609045333333922863,17,1609045333333922863,0.005567591658518388,0.0023854985408872467,0.0011323744982979747,4.49191490805184e-05,5.5494490468837264e-05,-7.532462913405374e-05,0.9999999946144124,0.003070169702696834,0.0016009775976760174,0.0005220280966347752,0.0,0.0,0.0
1609045333434313536,18,1609045333434313536,0.006335644282064952,0.0011812415227798248,0.0014024905411946377,4.3608430341740094e-05,4.924222784148358e-05,-0.00017507816499033463,0.9999999825105685,0.004632826742422628,-0.004517149952429376,0.0022300969526968446,0.0,0.0,0.0
1609045333534251213,19,1609045333534251213,0.007547561800909947,6.650960000841807e-05,0.0010058241272264676,2.889279924832148e-06,3.248028048717349e-05,-5.5939628729617374e-05,0.9999999979037175,0.0075754680092772,-0.00656921773250671,-0.0012657431084193405,0.0,0.0,0.0
1609045333634147644,20,1609045333634147644,0.00875454314743404,0.0014598140820717702,0.0010470550476864898,2.816790045302165e-05,5.480366505969557e-05,-0.00018713658180831617,0.9999999805915109,0.009251905775311887,0.004650010675378095,-0.00023800373189500866,0.0,0.0,0.0
1609045333733727217,21,1609045333733727217,0.007744531692360175,0.0015868741423610156,0.001182795598488654,3.056045909952046e-05,3.6611343724102924e-05,-9.581422871039084e-05,0.999999994272648,0.0010108241730352706,0.005869417179482077,0.0006408903654900769,0.0,0.0,0.0
1609045333834091663,22,1609045333834091663,0.007817709648487336,0.0018533057717031991,0.0010540510851671052,2.1979008492627643e-05,4.575907223114041e-05,-0.00015954810476585932,0.9999999859837138,0.0008883980603002103,0.006209870992479815,4.8730444357334216e-05,0.0,0.0,0.0
1609045333934115171,23,1609045333934115171,0.00870553875734939,0.0005700890863740558,0.0008772683952527293,1.1465696569090676e-05,4.477594023384395e-05,-0.00010327015342572023,0.9999999935994619,0.004151878503839877,-0.0020048696196457005,-0.0016964691100346666,0.0,0.0,0.0
