%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1624163943514123201,0,1624163943514123201,-0.002218611453353043,-0.0010574308923711364,-0.000508783326961378,-8.966595045688166e-06,-0.00019325288137032689,0.00015166466275109305,0.9999999697853764,-0.001056059029898224,-0.0030129599798657523,-0.00019208824478773,0.0,0.0,0.0
1624163943613989830,1,1624163943613989830,-0.0006956910329181273,-0.0018474910197879908,-0.00010040829690950889,1.8066607216358463e-05,-0.0001703221270924993,0.000220368284694528,0.9999999610508942,0.014371058119873544,-0.008087783479940694,0.0036588990646689162,0.0,0.0,0.0
1624163943714102507,2,1624163943714102507,-0.0010758589214337503,-0.0004674134717081268,-0.0005251270278670483,-4.551996342816003e-06,-0.00012043120200231571,6.788255558238069e-05,0.9999999904337813,0.0013348119632742902,0.0049959441898416255,-0.002731235285129946,0.0,0.0,0.0
1624163943814069271,3,1624163943814069271,-0.0015120406420821495,0.0006242925805058996,-0.000303076301630775,2.5764571527710093e-05,-7.448168586510967e-05,0.00011691408982359611,0.9999999900598803,-0.003760019810118421,0.00695864907327126,0.0004100771786310778,0.0,0.0,0.0
1624163943913621426,4,1624163943913621426,-0.0027747846474830765,0.0023208696038057863,-0.00026044806184514314,-2.9426193242185537e-08,-8.457087293626441e-05,8.767832163220593e-05,0.9999999925801389,-0.009090984265773615,0.01213411721779471,0.00013715972036757232,0.0,0.0,0.0
1624163944013992548,5,1624163944013992548,-0.0007612531859563751,-0.0002572096833536788,-0.00015394534163993713,5.11414014258073e-07,-0.0001488808613572483,8.191266348629177e-05,0.999999985562271,0.0071386646867841515,-0.00784826081735067,0.0011205134326566848,0.0,0.0,0.0
1624163944113742828,6,1624163944113742828,-0.0005480930237706478,-0.0016864979754808579,-0.00020871646099162499,2.463447395741232e-06,-0.00015869066806915158,8.995766112648455e-05,0.9999999833594103,0.004964612390750335,-0.014498625776255068,0.000453110572804965,0.0,0.0,0.0
1624163944213720083,7,1624163944213720083,0.0003888674787217884,-0.0021591354884131463,-0.0003937862993333467,8.15905486391546e-07,-0.00015027513093107675,6.916123241868052e-05,0.9999999863167207,0.007395083241017471,-0.010940019624631949,-0.002531536201945011,0.0,0.0,0.0
1624163944313928843,8,1624163944313928843,0.00043925828464885753,-0.00040763599470219973,-0.00034232742384499064,1.3611381013296128e-05,-0.00011006492550386954,5.7919945466282494e-05,0.9999999921728603,0.003710245036720802,0.0009414367858288399,-0.0007691788361135908,0.0,0.0,0.0
1624163944413479805,9,1624163944413479805,0.001920047847019,0.00025863543169442755,-0.00033726288184515794,1.611251338785566e-05,-7.058433510746601e-05,8.688101832493022e-05,0.9999999936049625,0.009152922463718155,0.002625998806518267,-0.00041878157189452416,0.0,0.0,0.0
