%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609055134583324671,0,1609055134583324671,-0.005498344201763265,0.007071308359153873,0.0003597437376551885,7.979979089008298e-05,-9.048434320341985e-05,-3.552417280577211e-05,0.9999999920913053,-0.0014013453520258785,0.004805926170695247,-0.0003677168029983122,0.0,0.0,0.0
1609055134683350325,1,1609055134683350325,-0.010418728529233106,0.013594570985124744,0.0002894571298816802,1.9135226062257817e-05,-6.865497709673028e-05,1.8152353341793424e-05,0.999999997295414,-0.049401738837059235,0.06485727531476278,-0.0013553484220810556,0.0,0.0,0.0
1609055134783342838,2,1609055134783342838,-0.010930356061749974,0.010755314896562531,0.00016870793730920238,8.054989671639647e-06,-3.39207874531003e-05,6.995672056064288e-05,0.9999999969452763,-0.020466971236289443,0.005438459439776014,-0.001310273213124763,0.0,0.0,0.0
1609055134883253574,3,1609055134883253574,-0.014791860886309233,0.008703281201833939,0.00010327850198981599,2.8148834934512172e-05,-1.0754046596448155e-05,-5.749085440074097e-05,0.9999999978933971,-0.030990370546593246,-0.008424144830013858,-0.0011704406897742412,0.0,0.0,0.0
1609055134983283520,4,1609055134983283520,-0.014979462030912856,0.006112227050537103,0.00017234620554439518,2.2734882697294404e-05,-3.565270298492209e-05,2.845194444501204e-05,0.9999999987012475,-0.017831091849922764,-0.01668271849485026,2.4803203844784368e-05,0.0,0.0,0.0
1609055135083284855,5,1609055135083284855,-0.011417787469828584,0.00833885024480191,0.00024446446548896607,2.153565098398015e-05,-1.0714429303765115e-05,-3.3075015060165555e-05,0.9999999991637283,0.011492656428381223,0.0035346942652022886,-6.79427158431193e-05,0.0,0.0,0.0
1609055135183259964,6,1609055135183259964,-0.007864561257614465,0.008301417413393448,0.00040562478888168956,3.6010187540821816e-05,-3.097836582773107e-05,3.4062859658590556e-05,0.9999999982916628,0.026897488633369444,0.0024715804402907302,0.0003453466474300276,0.0,0.0,0.0
1609055135283271074,7,1609055135283271074,-0.007728093744488431,0.009839073566066467,0.00029120693140384843,5.063784185429172e-06,-2.0282298186377432e-05,8.055652257084388e-05,0.9999999965368143,0.018536267606605525,0.009559657509563998,-0.0006032880215744661,0.0,0.0,0.0
1609055135383224964,8,1609055135383224964,-0.010116685672162678,0.014192798367670845,0.0002678078291612533,2.1869832999397145e-05,-1.8437502827701304e-05,-7.015106874149313e-05,0.9999999971302953,0.0017090382003691063,0.026954820623563778,0.00018715877785535116,0.0,0.0,0.0
1609055135483192682,9,1609055135483192682,-0.007577061160379035,0.010651415681820996,0.000430149208494143,2.703057442547829e-05,-2.6592936295782915e-05,-9.185671931041543e-05,0.9999999950622498,0.011881754703938083,0.0011758904503662779,0.0012110114729153485,0.0,0.0,0.0
1609055135583223820,10,1609055135583223820,-0.005244223046855769,0.012261559087139799,6.988474006817304e-05,3.6634978763183845e-05,-2.4322217838249936e-05,-7.324679619826903e-05,0.9999999963506038,0.019291622446792424,0.00932088324407761,-0.0021500002624654816,0.0,0.0,0.0
1609055135683271170,11,1609055135683271170,-0.005254538434431388,0.012626941466406168,0.0001703934633465454,4.019194269808828e-05,-1.1852861054082638e-05,-6.205444346301921e-05,0.9999999971966779,0.012410850466451628,0.007591471902262785,-0.0005865259683475073,0.0,0.0,0.0
1609055135783295393,12,1609055135783295393,-0.0037914895249188526,0.010272491135016864,0.00010453366856606904,1.1728934978962735e-05,-2.2845920026959428e-05,-7.757015863382693e-05,0.9999999966616792,0.013721176464696588,-0.005582708231699358,-0.00018071353472726644,0.0,0.0,0.0
1609055135883297920,13,1609055135883297920,-0.004248911619473797,0.010846697772510093,0.0003384946119169181,6.174048068206087e-06,-5.564657610801225e-06,-2.385677730387427e-05,0.9999999996808803,0.007648557342878226,-0.0007368729697534325,0.001076659086006217,0.0,0.0,0.0
1609055135983213425,14,1609055135983213425,-0.005285126035365473,0.01113212522989187,0.0006912959444373934,2.0974552929714608e-05,-3.72502758849075e-05,-6.0779379820042695e-05,0.9999999972391711,0.00044891892014322504,0.00042114115996960255,0.0030159738302410477,0.0,0.0,0.0
