%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1624165222199725389,0,1624165222199725389,-0.00017783177114519494,-0.0030896822403593594,0.0010050711794916442,-6.876429821163577e-05,-4.455420271808894e-05,-7.222750914872074e-05,0.99999999403479,-0.000850037743817765,0.0007686057532941283,-0.0009207042117229502,0.0,0.0,0.0
1624165222299722672,1,1624165222299722672,-0.0024992168391192943,-0.004597023517870946,0.00021717607060732586,-5.6363231890051624e-05,-6.121091932794997e-05,-0.00029906487369274286,0.9999999518183034,-0.023818413118032688,-0.013175048915224002,-0.007730317078298141,0.0,0.0,0.0
1624165222399544477,2,1624165222399544477,-0.0022885225989914275,-0.004963399135902356,-0.0005895124736562648,-4.8402241454175835e-05,-7.279935979003512e-05,-0.00010916658105968811,0.9999999902200652,-0.008078098526911642,-0.006275197088374805,-0.00843340159195821,0.0,0.0,0.0
1624165222499534845,3,1624165222499534845,-0.00011883773811966062,-0.004177707249107183,-0.00030146869622295954,-3.74800348832892e-05,-3.746898502178805e-05,-0.00011389671482720412,0.9999999921094287,0.009478591950630853,0.0031429822738244457,0.0002627863022359334,0.0,0.0,0.0
1624165222599487782,4,1624165222599487782,-0.0011387209026744172,-0.0060493190910713155,-0.00018070136641351736,-5.856869778911998e-05,-4.438398802138676e-05,-3.885450815290164e-05,0.9999999965450457,-0.0007155813178189498,-0.006475215584730856,0.0014406842718284489,0.0,0.0,0.0
1624165222699404001,5,1624165222699404001,-0.0014989002465780833,-0.0034371712188460825,0.00033987129170625426,-3.583414155587203e-05,-5.475206281892485e-05,-8.193230653734205e-06,0.9999999978254965,-0.0014289144769741486,0.011974985737769388,0.005640895765475671,0.0,0.0,0.0
1624165222799405575,6,1624165222799405575,-0.0013909248778760975,-0.0041459226647364445,0.0009067950496308934,-4.102991810317785e-05,-4.52703239768961e-05,-0.00017427060016114265,0.9999999829484484,-0.0004060630915759351,0.004265340152014345,0.0063096175974126055,0.0,0.0,0.0
1624165222899647951,7,1624165222899647951,-0.0018694728292967002,-0.003457109218018985,0.00045376217567421484,-5.491492142844205e-05,-7.442145402273721e-05,-0.00011863175160549586,0.9999999886861511,-0.002593343768703362,0.007547978944623033,-0.0013158130867564413,0.0,0.0,0.0
1624165222999651432,8,1624165222999651432,-0.002454893035572613,-0.004258458136714907,7.278567234481775e-05,-6.119535434624776e-05,-5.528690836465406e-05,-3.812960434238982e-05,0.9999999958723075,-0.005553932563568006,0.0009391917476318547,-0.0027895969695518313,0.0,0.0,0.0
1624165223099424124,9,1624165223099424124,-0.0015603777107647955,-0.0037705226173924103,2.8025479659711137e-05,-2.96450394019217e-05,-3.347572931338034e-05,-0.0001442012775977382,0.9999999886032667,0.0013251140229876756,0.004249358856690841,-0.001085748761264329,0.0,0.0,0.0
1624165223199440241,10,1624165223199440241,-0.0015943931289713591,-0.0028197192920824273,-4.6892229260524394e-05,-2.9968650236590922e-05,-3.321182253330408e-05,-0.00015052157831501334,0.9999999876710515,0.001035049930220554,0.00833601917906076,-6.53191054780177e-05,0.0,0.0,0.0
1624165223299599409,11,1624165223299599409,-0.002067367521597742,-0.004957413621583704,-1.3486497540395544e-05,-5.138120596543909e-05,-4.765745764173602e-05,3.0239264152336055e-05,0.9999999970871595,-0.002007591186558591,-0.004316402436411281,0.001409130024529402,0.0,0.0,0.0
