%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609046842170625925,0,1609046842170625925,0.0014113446928185154,0.000215421996513238,0.00039144645205136096,-0.00013841585290023947,-3.4399777003528745e-05,7.669995465347248e-05,0.9999999868874115,0.0016954828013677815,-0.00046816570654646385,-0.0006681646462539928,0.0,0.0,0.0
1609046842270628691,1,1609046842270628691,-0.0020876366728350545,0.003310720595315779,0.001008689014549192,-0.0001927578877070314,-3.554085308325596e-05,-9.207239148826601e-05,0.9999999765519583,-0.03436932628182911,0.033751644277821166,0.00612601795646065,0.0,0.0,0.0
1609046842370589733,2,1609046842370589733,-0.003998796618776449,0.002334728181624254,0.001743858117868814,-6.284948871529959e-05,5.3111456836177963e-05,3.7823589389535014e-05,0.9999999958992439,-0.02455023883624792,0.0063758769703348706,0.006189031026487853,0.0,0.0,0.0
1609046842470580339,3,1609046842470580339,-0.0047242067927641684,0.0022008971502995136,0.0015682139615919774,-0.00011612177754881899,-1.3016412530238059e-05,-8.555687226989753e-05,0.9999999895131617,-0.015163694515376617,0.0018550686769457834,0.0016182255412315015,0.0,0.0,0.0
1609046842570514679,4,1609046842570514679,-0.0055281798692630325,0.001962685542645726,0.0016530956302612963,-0.00012416835382566903,-2.063012367866862e-05,-0.00013079584267182922,0.9999999835245306,-0.010308190731568322,-0.0009902418652866416,-0.0003015680695568694,0.0,0.0,0.0
1609046842670444489,5,1609046842670444489,-0.005478999941555794,0.0009211252079450209,0.001292937220267746,-0.0001445963972678289,-3.965492508230934e-05,-2.2698458748745173e-05,0.9999999885020725,-0.0031427524124260026,-0.006980974367176745,-0.0033545363902575186,0.0,0.0,0.0
1609046842770460367,6,1609046842770460367,-0.005704503611714908,0.0007022602839208252,0.002074482181781913,-3.3839155007313895e-05,8.087888303102752e-05,-9.151318574916967e-05,0.9999999919694254,-0.0005977661012490057,-0.004029763203413354,0.00294019646128787,0.0,0.0,0.0
1609046842870565653,7,1609046842870565653,-0.006668752635839734,0.0004807722327373067,0.0018121015956258577,-7.611571557112182e-05,1.5458072225306761e-06,-4.023416147895874e-05,0.9999999962926075,-0.0029998346497018364,-0.0020018079623952707,-0.00048619694230902675,0.0,0.0,0.0
1609046842970623255,8,1609046842970623255,-0.006838443683429601,0.0011810035917650412,0.00143474367595248,-0.00012146263684893738,-2.2170397447791756e-05,-7.08404326137549e-05,0.9999999898684644,-0.001074887066461214,0.0035887786835380317,-0.0032145746483994665,0.0,0.0,0.0
1609046843070588112,9,1609046843070588112,-0.007512716472491662,0.0007446729768259706,0.0013673107261974137,-7.70793952494458e-05,-1.3738253801241502e-05,-0.00012015022881555917,0.9999999897169718,-0.002164180483346501,6.417289628185465e-05,-0.0021503403463709317,0.0,0.0,0.0
