%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1624180454494860649,0,1624180454494860649,0.008777075024025893,-0.0010059046463163654,-0.0007260355279275067,-7.574644603955322e-05,-1.918048198402521e-05,-0.00014776761810700304,0.999999986029658,0.0030875572771721146,9.561842640453027e-05,-0.0010462851745773566,0.0,0.0,0.0
1624180454594970465,1,1624180454594970465,0.007064569927413713,0.001141829572159132,-0.0005736135856293687,-4.666962851790908e-05,-1.0843164188223318e-05,-0.0001721878361705305,0.9999999840278593,-0.016211443962695003,0.023675533815700023,0.0013822607990616534,0.0,0.0,0.0
1624180454694985867,2,1624180454694985867,0.004415587018181336,-0.0002705784562688797,-0.0007015826229798051,-6.051841619096721e-05,-3.307524453835471e-05,-0.00012705528826361827,0.9999999895502504,-0.0219720953584946,0.001990291063255392,-0.00038300299527157036,0.0,0.0,0.0
1624180454794957161,3,1624180454794957161,0.004632716329166906,0.0016547811507403192,-0.00023748933526834677,-3.601762658206365e-05,-2.5771648372505073e-05,-6.372210366078528e-05,0.999999996989022,-0.010017029255149567,0.01155920886648746,0.00303854590309346,0.0,0.0,0.0
1624180454894872665,4,1624180454894872665,0.005021244327294834,0.0014918634178882693,-0.0007691220259681442,-6.839545028831012e-05,-3.131611723708236e-05,0.00011332722720917194,0.9999999907491499,-0.003137610756166328,0.006566920059866969,-0.0026692756486478143,0.0,0.0,0.0
1624180454994867802,5,1624180454994867802,-7.73771138838358e-05,0.002697507737176668,-0.0011121901156930473,-6.243218521604836e-05,-2.732065817222441e-05,0.00014242086306563733,0.999999987536048,-0.02401350622743538,0.010215730277282495,-0.003645732350374103,0.0,0.0,0.0
1624180455094831705,6,1624180455094831705,0.002481156148183157,0.001206252651620571,-0.0005872330334746521,-4.39170401114464e-05,-3.8472273646141134e-05,-7.536452758828041e-05,0.9999999954556795,-0.0023120749913331136,-0.001107079474631482,0.0020012587691474485,0.0,0.0,0.0
1624180455194862604,7,1624180455194862604,0.004780984045479047,0.00032906537512137566,-0.0008034629276787825,-4.543649779627568e-05,-2.166928016907175e-05,9.522962396952429e-05,0.9999999941986393,0.010281162161502226,-0.004566302473456404,-0.0008983560546349516,0.0,0.0,0.0
1624180455294948578,8,1624180455294948578,0.004458338942863938,0.003107086662750222,-0.0007952585845696192,-5.907051875310929e-05,-2.924041282370431e-05,2.6620154459656578e-05,0.9999999974735162,0.006683749012302085,0.010396915710207991,-0.00035484488055506104,0.0,0.0,0.0
1624180455395040751,9,1624180455395040751,0.008628801880869291,0.0019065410148866775,-0.001127912854275961,-6.85292698152312e-05,-1.2027463786831832e-05,-0.0001521292229707578,0.9999999860078859,0.02375343188338315,0.0015498955767004104,-0.002385929246477857,0.0,0.0,0.0
1624180455495076180,10,1624180455495076180,0.010849933183797782,0.0017280092423510853,-0.0014572776079737136,-7.138032575436205e-05,-1.9146862755489818e-05,7.30429325031367e-05,0.9999999946014843,0.026296957360092216,0.0003818613488725921,-0.003113294616407293,0.0,0.0,0.0
1624180455595058918,11,1624180455595058918,0.005995967752707731,0.002307236531142957,-0.0009814707232791312,-4.289202058511918e-05,-2.196328886450493e-05,1.5177199583857562e-05,0.9999999987237664,-0.000641101442512261,0.0027254964883448216,0.002017023084052442,0.0,0.0,0.0
1624180455695019960,12,1624180455695019960,0.006750833700671235,0.0016523498019997969,-0.0010067812580420753,-5.206392800839337e-05,-2.329297937952639e-05,1.1784826307854691e-05,0.9999999983039466,0.0035077373517286544,-0.0004444136770142002,0.0006161863787545311,0.0,0.0,0.0
1624180455794948816,13,1624180455794948816,0.007962853183684789,0.002793393932452789,-0.0008462207954038995,-5.256982397275813e-05,-3.259664568914978e-05,2.6295805083451655e-05,0.9999999977411966,0.008746583346928589,0.005596231104435915,0.0017465025949245897,0.0,0.0,0.0
1624180455894922256,14,1624180455894922256,0.00857740237467055,0.0025955404820900614,-0.0010871961874812284,-6.1752397417431e-05,-4.013136626715955e-05,-0.00010878628446689746,0.9999999913708234,0.008711840532025375,0.003956383972688302,-0.0008592727577007215,0.0,0.0,0.0
1624180455994806290,15,1624180455994806290,0.0063842603693962776,0.0019088625114600049,-0.001078809930756577,-6.2344017974521e-05,-1.495844648357946e-05,-9.398578426402177e-05,0.9999999935280635,-0.0021976328842517774,0.00015761499615862123,0.0002615224729699126,0.0,0.0,0.0
1624180456094709635,16,1624180456094709635,0.0028558443147162892,-0.0005113326728789941,-0.0007455241109452159,-1.5767015348553815e-05,-3.739699293014495e-05,5.1750878562046e-05,0.9999999978373492,-0.013947459467367092,-0.010288700370170994,0.0027292092020177396,0.0,0.0,0.0
1624180456194673061,17,1624180456194673061,0.0023775289787868175,-0.002862337851741221,-0.0006785139825265615,-5.267661451324174e-05,-2.7659377092761175e-05,-7.824482500327542e-05,0.999999995168933,-0.01036118666987413,-0.01575467597758281,0.0017539355456387263,0.0,0.0,0.0
1624180456294673204,18,1624180456294673204,0.0065912409313856,-0.002221761139801607,-0.00038301451326918794,-2.1876693528066107e-05,-1.7896121643585056e-05,-5.5344127925898814e-05,0.9999999980690758,0.009982446854458742,-0.0069951288110601945,0.0025154946498550487,0.0,0.0,0.0
1624180456394796133,19,1624180456394796133,0.0075730298765468345,-0.0005853206685392455,-0.0005688434576162382,-4.157146231175949e-05,-2.9501938306097826e-05,-6.425184016445727e-05,0.9999999966365677,0.01116170912685477,0.0022708310322600567,-3.406366322802586e-05,0.0,0.0,0.0
1624180456494889259,20,1624180456494889259,0.010606103651816108,0.0003976332067995236,-0.0007716330821366311,-5.1870327709371314e-05,-1.8122540655532e-05,3.710184205012848e-05,0.9999999978022402,0.01905970733029738,0.0064929855515165865,-0.0018661199784888094,0.0,0.0,0.0
1624180456594920397,21,1624180456594920397,0.008388990436748947,0.0031464061381808787,-0.001131999558344841,-6.971041513673507e-05,-2.413946771321341e-05,-9.103511270913755e-05,0.9999999931351677,0.005500664195358494,0.01573294287318998,-0.0027399297928495567,0.0,0.0,0.0
1624180456694918633,22,1624180456694918633,0.007734335155711952,0.0032727356982754133,-0.001214265087406869,-6.43218087005663e-05,-3.6319401448580456e-05,-3.794404413523264e-05,0.9999999965519191,0.002305842106831371,0.011026935847770604,-0.000618728479174183,0.0,0.0,0.0
1624180456794880629,23,1624180456794880629,0.012253086103116324,0.0014463729955535884,-0.0008814748532020336,-4.053952712977693e-05,-1.305480508555948e-05,-2.050397739316604e-05,0.9999999988828433,0.01860803764811237,0.00026496997949307724,0.0019861030637976403,0.0,0.0,0.0
