%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609059013559454441,0,1609059013559454441,-0.004106457629148922,0.00139200832600005,-0.00035831038010061074,4.096749869090024e-05,-0.0002893695984438358,-3.205212579512671e-05,0.9999999567797787,-0.00029778969434861676,0.00036268767968167714,-0.0015205657043124645,0.0,0.0,0.0
1609059013659492731,1,1609059013659492731,-0.0028878829285045346,0.003944123888221792,-0.0006241107699047441,-7.530775759826951e-06,-5.552411118223835e-05,-9.055748179918316e-05,0.9999999943298501,0.01294884735853066,0.027516622429082635,-0.002857166263259159,0.0,0.0,0.0
1609059013759610891,2,1609059013759610891,-0.0007228295414810613,0.007708857615559342,-0.0012427854986607574,-2.9355454368742606e-06,-0.00015167370912489228,-0.00015853842436048794,0.9999999759260171,0.018987403437823673,0.03489087281934433,-0.005086402074835955,0.0,0.0,0.0
1609059013860078573,3,1609059013860078573,-0.002427499217084055,0.006134628492892034,-0.0008020581206721071,-1.0325823456951122e-05,-0.00012440508519530617,-6.448312731536296e-05,0.9999999901293386,-0.0008592872571823555,0.00936861786295591,0.000629362412529073,0.0,0.0,0.0
1609059013960159540,4,1609059013960159540,-0.0005044851175662344,0.007026054452369918,-0.00032831289292421876,-1.790066608203058e-05,-0.00012027367578974436,-6.300134924195612e-05,0.9999999906223186,0.009472946896890582,0.009097465698087111,0.00375850249212695,0.0,0.0,0.0
1609059014059735060,5,1609059014059735060,2.609127198777487e-05,0.007409695647019861,-1.9431537802274954e-05,-5.602531872600823e-06,-0.00015964747017764786,-9.316704329889882e-05,0.9999999829005987,0.007802759398503556,0.006663071337504109,0.0032565623447618048,0.0,0.0,0.0
1609059014159688950,6,1609059014159688950,-0.0013995998307690521,0.006935481152396806,-0.00023120996556187103,1.160272063746281e-05,-0.0001378462406561962,-7.685705618838747e-05,0.9999999874783908,-0.004730704821527393,0.0006611702227307245,2.7533118023949713e-06,0.0,0.0,0.0
1609059014259645462,7,1609059014259645462,-0.0022217099369328296,0.008894257174375845,-0.0005797406612961196,6.356067429434257e-07,-0.00015536466432770495,-0.00015887732679425925,0.9999999753097044,-0.00761766377943714,0.009193701406110059,-0.0024755296353417633,0.0,0.0,0.0
1609059014359585285,8,1609059014359585285,-0.0027648270396230913,0.004872904517501648,-0.0007282626350489203,-1.8504300485290153e-06,-0.0001207519743042408,-3.492171202797117e-05,0.9999999920980034,-0.00786105436103766,-0.01442736625137354,-0.0029427351423096525,0.0,0.0,0.0
1609059014459566593,9,1609059014459566593,-0.0030219790985998754,0.0036168396689541843,-0.001125254971382246,5.896241897418138e-06,-0.00013634766328542454,1.1241682948375667e-07,0.999999990687266,-0.006472044710606287,-0.015064291793843205,-0.0034384165457069576,0.0,0.0,0.0
1609059014570430756,10,1609059014570430756,-0.0036148085312217755,0.0030962874065032066,-0.0007254870249065611,2.4234716402980516e-05,-0.00013711367674360103,2.1110335573173307e-05,0.9999999900834334,-0.006711047887346079,-0.01234090917683675,0.0010872263378772862,0.0,0.0,0.0
1609059014659460306,11,1609059014659460306,-0.0034415094460883574,0.0008087251996573094,-0.0008125144675971339,3.117722672209484e-05,-0.00013625709537828468,-7.779121547810906e-05,0.9999999872052526,-0.0032304095863893564,-0.017792534877492487,-0.0004476553347938547,0.0,0.0,0.0
1609059014759497404,12,1609059014759497404,-0.0025099584044789704,0.0031548562635812815,-0.0004597961455675111,1.3431461469193288e-05,-0.00012051070213956109,-4.6810694114027954e-05,0.9999999915527594,0.00271373512261872,0.0003181095914492893,0.0022886420853171306,0.0,0.0,0.0
1609059014859547853,13,1609059014859547853,-0.0026055049092533113,-0.0002120953847790226,-0.0005812951870611283,3.543701259685418e-05,-0.00015859577419946136,-7.437940306849579e-05,0.9999999840296478,0.001176411422460079,-0.015277258232449248,-0.00030803036055599233,0.0,0.0,0.0
1609059014959667921,14,1609059014959667921,-0.0018323286591604914,0.0014853381488290456,-0.0006301628687427992,5.852779173105576e-06,-0.00012989670545130006,-9.00011697800535e-05,0.9999999874961863,0.003930149218283951,-0.0016842641192634927,-0.0005340856586446621,0.0,0.0,0.0
1609059015059612036,15,1609059015059612036,-0.0031715329187839013,0.003733201756096261,-0.0010315954263421824,3.078090517084459e-05,-0.00013757037022849657,-4.412564605472781e-05,0.9999999890899243,-0.0048312810615959555,0.00891931506054546,-0.002933035332815029,0.0,0.0,0.0
1609059015159996510,16,1609059015159996510,-0.0026098722218233974,0.004267254162049354,-0.0008588469778969947,4.09180204242808e-05,-0.0001280993336551234,-7.651224851276762e-05,0.9999999880310716,-0.00029839311198214067,0.007534406067225631,-0.00029193306756616867,0.0,0.0,0.0
1609059015259661198,17,1609059015259661198,-0.0012470699848829083,0.00478733942892142,-0.0006694764386655483,2.0119742900972884e-05,-0.00015265635578358048,-5.0719856645599054e-05,0.9999999868593593,0.00623363313391486,0.00661798406650253,0.0014231859362913491,0.0,0.0,0.0
1609059015359655619,18,1609059015359655619,-0.002123993708326477,0.0037442510955108094,-0.000710225702634246,6.137445763791171e-06,-0.00013919314214248533,-7.243067151176314e-05,0.999999987670693,-0.00098546342668592,-7.74883518029337e-05,0.0005310887846176728,0.0,0.0,0.0
1609059015459619999,19,1609059015459619999,-0.0018361287497853636,0.0026499340021694626,-0.0007249042064577023,1.9930301757872403e-05,-0.00013442121035879038,-4.2256546597596615e-05,0.9999999898740459,0.0006214288777539893,-0.004905712676305533,0.00027972461355967146,0.0,0.0,0.0
1609059015560008049,20,1609059015560008049,-0.0025076752006256164,0.003137381049868196,-0.0007075715004294643,2.2960693092416654e-05,-0.00011090073855896844,-6.452326223494344e-05,0.9999999915052833,-0.0027513224488670287,-0.0002677572078054087,0.00020902063470073677,0.0,0.0,0.0
1609059015659498453,21,1609059015659498453,-0.001983666282805764,0.002721013556367354,-0.0008407319118017731,2.6729772211977452e-05,-0.00012667759534707533,-6.472397763453727e-05,0.9999999895245492,0.0012155233987200744,-0.0017254930236238618,-0.0006916285294241891,0.0,0.0,0.0
1609059015759997606,22,1609059015759997606,-0.002879651421619071,0.003186138433207673,-0.0007680541721016221,1.464819950009681e-05,-0.00013088437012660108,-6.705768849365093e-05,0.9999999890789815,-0.004222780722143175,0.001162192019053568,-0.00039545617399472876,0.0,0.0,0.0
