%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1624181089641864300,0,1624181089641864300,-0.00045624649635720273,-0.0030401846588243675,0.0008801709179822934,5.227869107813398e-05,8.938224086503845e-05,0.00011768522987149565,0.9999999877139708,-0.0006693950104424449,-0.0015962592133215339,-0.0011784445704852442,0.0,0.0,0.0
1624181089741808414,1,1624181089741808414,0.0030304464968365736,0.0008870203231716031,2.0852930873959962e-05,1.2679340859717327e-05,3.242023366262512e-05,7.023564585021082e-06,0.999999999369417,0.035120275234607465,0.040800836444280654,-0.008803966953425916,0.0,0.0,0.0
1624181089841888189,2,1624181089841888189,-0.00014013782267662182,-0.0016791563108407156,0.00014758657248256684,2.240795077016104e-05,4.940402747405686e-05,9.157169674054492e-05,0.9999999943358754,-0.007936796217572845,-0.0005387061059728901,-0.0026108051388911173,0.0,0.0,0.0
1624181089941923857,3,1624181089941923857,-0.0035272271046924357,-0.0005103098932730662,0.0001827692915241215,3.055099777046916e-05,2.318336875798184e-05,9.784353575004332e-05,0.9999999944779061,-0.022435628152833967,0.006053447731662635,-0.0008423151742747116,0.0,0.0,0.0
1624181090041965723,4,1624181090041965723,-0.003927468714539521,-0.004405719177790451,0.00010275446060681088,2.7305582471523566e-05,1.0797547241452439e-05,0.00021231427020500492,0.9999999770302349,-0.013412568827277012,-0.01447262547922145,-0.00036713652191079096,0.0,0.0,0.0
1624181090141970873,5,1624181090141970873,-0.003677218192997203,-0.0026896189305548545,-1.2168793434732476e-05,1.0901216934272691e-05,3.2779941444754774e-05,0.00012071478953759082,0.9999999921172903,-0.005351698891758169,-0.0003703067433163919,-0.000917668389522121,0.0,0.0,0.0
1624181090246309996,6,1624181090246309996,-0.001231924450803299,-0.002740288747658009,0.00015615229007532756,1.4590798120658423e-05,3.160790452703461e-05,0.00013143229257237912,0.9999999907568015,0.011709459567865354,-0.00025935439245522115,0.0010236219864372858,0.0,0.0,0.0
1624181090346303225,7,1624181090346303225,-0.0019959632487770535,-0.003179805909110998,0.00029280172388566515,1.861186290765155e-05,1.7041594496456195e-05,0.0001488474181728911,0.9999999886038151,0.004738897914634553,-0.0022004389366776216,0.0008470443516828966,0.0,0.0,0.0
1624181090446073294,8,1624181090446073294,-0.0015651160046314062,-0.001611185120780719,0.00044833378319298115,1.3576130469834245e-05,3.0966981766371136e-05,6.527235853158544e-05,0.9999999972981283,0.005925014750594171,0.0062442614091586185,0.00017500616375995895,0.0,0.0,0.0
1624181090541926384,9,1624181090541926384,0.002304571956980098,-0.0015287518081873726,1.6913290099461785e-06,1.851218094035209e-05,4.2795540229719445e-05,8.936151548820338e-05,0.9999999949201817,0.02300580026663676,0.005230851663285286,-0.002871581344014787,0.0,0.0,0.0
1624181090641856432,10,1624181090641856432,-0.0009755304107233532,-0.0009225041937385236,0.0004680369787577866,2.4633688280455924e-05,5.409474294810581e-05,9.233440852005452e-05,0.9999999939706495,-0.0003506048397277431,0.006576832386540972,0.002000060370880148,0.0,0.0,0.0
1624181090741862535,11,1624181090741862535,-0.0014021523375878522,-0.000549639171105913,0.0004646404910675469,1.7932353283816454e-05,2.204455177872532e-05,0.00014386218553550173,0.9999999892480711,-0.0008134078099927594,0.00629111710012508,0.0005456404459482861,0.0,0.0,0.0
1624181090845962524,12,1624181090845962524,-5.741581917794602e-06,-0.0003626142467791225,0.0005989314628012709,1.75611767924771e-05,5.5013750314680006e-05,0.00011491079828546822,0.9999999917303009,0.00613004252381088,0.0048711558843755115,0.0010834747455480444,0.0,0.0,0.0
1624181090941861153,13,1624181090941861153,-0.00016407395313938088,-0.0005760047398667177,0.0005928187092875338,2.2878085545689107e-05,2.573760860539585e-05,0.0001134149285004704,0.999999992975611,0.0032275541426742905,0.0027863028131103456,2.788429456728153e-05,0.0,0.0,0.0
